Gene_ID,sp_num,root2tip_variance,tree_legnth,spTr_bipartition,aln_length,average_node_support,Rafflesiaceae_best_compositional_homogeneity_pvalue,stem_raff_branch_len,ancestor_of_stem_raff_bran_len,raff_placement_SHaLRT,raff_placement_UFBP
2693,32,0.0110759,3.07598,0.317073171,1200,64.55,74,0.228265096,0.01449941,19.9,27
2761,37,0.00198296,2.82269,0.292682927,1377,68.17,97.64,0.12275855,0.004216832,0,27
2826,37,0.00442877,4.10354,0.365853659,2097,73.69,78.55,0.220070425,0.001908056,42,27
2919,35,0.219512195,,,908,64.42,69.03,0.373578759,2.56E-06,0,27
47,25,0.0112722,5.12651,0.048780488,1415,57.17,10.09,0.360705723,0.009561234,50.2,26
179,29,0.0127677,4.23289,0.170731707,1554,74,69.57,0.306732443,0.002334872,16.6,26
277,28,0.0108795,4.58623,0.146341463,2850,65.08,50.32,0.273473636,0.006028484,16.5,26
371,22,0.0117254,3.71688,0.12195122,1834,62.65,4.19,0.34851659,0.041793138,63.6,26
436,30,0.219512195,,,2050,72.82,62.48,0.362305053,0.020414783,18.5,26
789,30,0.0118906,4.00082,0.219512195,1271,68.79,57.9,0.304957372,0.006461103,70.2,26
791,20,0.0137491,2.05545,0.170731707,897,69.72,84.35,0.353720239,0.002206548,35.8,26
939,31,0.0336884,5.05363,0.292682927,3193,79.59,22.73,0.363037481,0.003348232,24.2,26
1024,26,0.0200458,4.03773,0.097560976,1569,64.96,34.24,0.386991338,0.013062509,65.5,26
1037,22,0.0067583,2.06239,0.195121951,1525,59.85,15.7,,,0,26
1070,32,0.010113,4.03809,0.195121951,1334,68.9,17.44,0.35045275,0.001464027,7.25,26
1192,33,0.0160758,4.90145,0.292682927,600,70.74,83.79,0.407350842,0.008679344,47,26
1231,25,0.0109693,3.53647,0.195121951,1560,67.17,79.74,0.385378457,0.004084461,32.2,26
1242,32,0.00711447,3.13767,0.268292683,1116,73.67,96.96,0.271273199,0.025512688,24.5,26
1279,30,0.0102843,3.99023,0.292682927,1141,70.54,4.59,0.390782343,0.003759436,22.1,26
1368,34,0.292682927,,,1383,69.22,34.94,0.353564939,0.02198038,32.2,26
1485,31,0.219512195,,,1063,65.07,46.79,0.284767795,0.00596867,81.6,26
1520,33,0.0252911,4.86174,0.292682927,2654,70.68,4.39,0.337929006,0.006445532,35.6,26
1591,33,0.243902439,,,2685,67.42,58.38,0.741899178,2.87E-06,0,26
1633,31,0.0391712,6.07793,0.219512195,809,64.07,39.51,0.552772614,0.037083298,13.4,26
1722,35,0.365853659,,,2352,76.33,99.36,0.32658709,0.008378588,28.4,26
2212,26,0.0236256,4.7155,0.146341463,1311,60.71,83.32,0.405259122,0.0088345,54.8,26
2293,27,0.243902439,,,833,73.12,2.15,0.379427626,0.036525085,0,26
2322,28,0.0393299,3.95109,0.268292683,1998,61.08,90.51,0.576431422,2.34E-06,0,26
2387,38,0.0217152,5.35011,0.487804878,1077,74.39,72.66,0.370232175,0.003248294,0,26
2637,37,0.0174627,4.6598,0.43902439,943,68.57,56.82,0.433256389,0.010438286,18.2,26
2828,30,0.00501524,2.82291,0.292682927,1311,69.55,99.8,0.192326321,0.008427405,62.5,26
2966,33,0.219512195,,,1999,71.19,95.56,0.265589416,0.001870492,24.9,26
53,29,0.0250096,4.32275,0.195121951,2398,72.48,11.96,0.52333126,0.003970956,30.8,25
87,29,0.0100837,4.66958,0.195121951,1868,67.96,78.42,0.296414266,0.005722268,38.8,25
177,28,0.243902439,,,1373,67.23,91.02,0.343484881,0.019620492,51.5,25
219,29,0.268292683,,,732,71.41,76.28,0.337080952,0.010796021,64.4,25
306,25,0.0257225,3.51695,0.146341463,1619,64.61,12.88,0.417482543,0.078236811,59.8,25
308,29,0.00772941,3.85866,0.219512195,1413,70.56,77.93,0.233455051,0.005299899,5.9,25
522,28,0.016672,5.46535,0.243902439,1056,67.96,7.99,,,0,25
617,30,0.0580408,5.21315,0.170731707,620,63.61,66.76,0.677076618,0.005481894,1.4,25
698,29,0.00428106,4.03663,0.170731707,423,59.15,95.93,0.217789848,2.66E-06,0,25
715,30,0.0114238,3.82324,0.195121951,533,67.39,72.57,0.277618318,0.009047701,73.9,25
729,32,0.0579895,5.72261,0.219512195,874,64.1,29.85,0.583050389,0.01039389,36.4,25
850,34,0.0177582,5.34522,0.365853659,765,67.13,40.03,0.346930823,0.007183437,28,25
928,31,0.243902439,,,1145,71.1,51,0.329086333,0.0107596,72.4,25
1043,19,0.101299,3.49048,0.097560976,989,67.88,87.32,0.2365521,0.02179135,63.4,25
1165,31,0.015556,6.53743,0.195121951,1427,64.31,1.38,0.570749593,0.028763246,90.6,25
1377,34,0.231927,6.89782,0.195121951,384,54.28,0.42,0.988032589,0.067878002,49.1,25
1407,28,0.0156834,5.54041,0.195121951,2199,71.96,77.96,0.478186799,0.016630968,86.4,25
1410,34,0.0184375,4.20947,0.317073171,767,69.22,98.54,0.40040568,0.005559698,63.5,25
1734,28,0.00855408,3.65645,0.170731707,1437,68.08,40.05,0.303557043,0.00778776,23.2,25
1781,13,0.0699779,1.96592,0.048780488,2223,62.83,58.2,0.431827066,0.073097157,24.3,25
1802,35,0.0252765,3.93178,0.317073171,1240,64.73,1.43,0.428213005,0.006744085,21.6,25
1925,32,0.0128768,3.39619,0.365853659,1323,68.9,55.68,0.311213161,0.002768396,77,25
1947,37,0.0319134,5.52828,0.292682927,1529,62.69,98.73,0.491620237,0.007920108,13.9,25
2032,32,0.0126284,5.47412,0.243902439,816,58.9,1.7,,,0,25
2160,36,0.268292683,,,711,65.44,60.19,0.319096831,2.06E-06,0,25
2188,36,0.0190493,7.74556,0.390243902,742,72,50.63,0.342164977,0.024822466,22.1,25
2513,32,0.00458529,3.8717,0.219512195,1260,67.23,76.79,0.251094872,0.029569431,88.8,25
2586,36,0.414634146,,,3277,69.94,98.72,,,32.7,25
2768,38,0.0278095,6.13977,0.317073171,1143,70.56,44.39,0.469132106,0.023016761,80.1,25
2810,37,0.00263677,3.04198,0.317073171,1749,68.69,89.55,0.200832308,0.006510606,30.8,25
2827,37,0.0127241,3.49368,0.243902439,832,59.28,68.37,0.263970122,0.011408383,74.8,25
276,31,0.0161829,4.77133,0.268292683,1145,67.21,84.61,0.352608421,0.023084184,90.1,24
646,29,0.0200307,6.21474,0.146341463,1146,72.18,40.31,0.432107731,0.006542278,42.1,24
986,23,0.0185355,3.04593,0.097560976,1539,57.57,0.06,0.39582273,0.016748364,42.8,24
1015,31,0.0108975,3.9827,0.219512195,2136,70.21,99.2,0.341855874,0.006907938,76.1,24
1029,32,0.050366,5.85087,0.243902439,609,66.27,90.75,0.631377746,0.001112275,0,24
1129,30,0.0163528,4.52246,0.170731707,1023,57.36,81.68,0.226476218,0.009441183,7.05,24
1358,34,0.0127983,3.3139,0.243902439,960,70.03,1.98,0.346489139,0.00867631,53,24
1488,34,0.0298567,5.97877,0.390243902,1164,69.19,56.8,0.493918995,3.54E-06,0,24
1491,31,0.195121951,,,714,60.27,82.56,0.181772757,0.000110851,0,24
1522,26,0.0138124,3.33847,0.195121951,1563,66.38,12.24,0.382106697,0.001421197,76.9,24
1967,34,0.243902439,,,1794,65.81,22.09,0.605497337,0.003512387,55.5,24
2078,29,0.00724012,3.07777,0.195121951,1756,69.29,5.42,0.292469174,0.003205014,56.6,24
2346,31,0.00520529,2.87956,0.268292683,1585,69.7,88.49,0.229793768,0.001215627,0,24
2454,33,0.0450559,6.8027,0.390243902,1827,63.19,80.63,0.341937174,0.037055338,56.1,24
2654,15,0.0512923,2.20995,0.219512195,1463,68.79,34.73,0.730616995,0.002808908,54.2,24
2795,38,0.0197443,4.98093,0.43902439,1518,68.17,12.98,0.464700962,0.002246369,18.9,24
2796,38,0.0272174,6.73607,0.390243902,1168,65,13.52,0.569303757,0.046014877,64.7,24
2864,32,0.0135632,4.03219,0.317073171,1086,61.26,60.83,0.380114656,0.002588218,0,24
2911,34,0.365853659,,,1827,70.47,22.54,0.269516822,0.007854247,67.2,24
2959,35,0.0133944,4.82949,0.317073171,945,68.74,0.37,0.340599531,0.002829893,68.8,24
2994,40,0.292682927,,,805,67,84.63,0.44062523,0.010882152,46.7,24
19,25,0.0978196,4.26768,0.12195122,969,65.52,31.45,,,0,23
22,27,0.0116385,3.90271,0.195121951,1698,61.24,58.93,0.282515845,0.003646158,76.5,23
66,28,0.0196227,4.90524,0.219512195,720,65.54,80.14,0.456815192,0.004430383,28.1,23
237,30,0.0273674,6.79647,0.243902439,699,66.46,23.37,0.421577835,0.029208919,72.2,23
344,30,0.0147622,4.93346,0.268292683,2578,67.21,0.38,0.378098839,0.009335997,36.4,23
425,31,0.0279948,6.68479,0.268292683,1867,73.52,10.97,0.44481319,0.009688544,78.6,23
549,29,0.0184223,4.94145,0.243902439,2864,77.52,68.75,0.514626629,0.011238749,47.9,23
929,31,0.0078113,5.83501,0.243902439,1413,69.76,1.12,0.43062405,0.007918666,14.7,23
974,31,0.00939767,5.20765,0.268292683,2190,72.79,17.69,0.364630239,0.006020053,77.8,23
1014,29,0.0174462,3.87271,0.268292683,1959,69.7,9.81,0.461360592,0.007898443,85.6,23
1049,28,0.0282171,5.68115,0.195121951,1807,72.96,22.44,0.609798556,2.42E-06,0,23
1062,33,0.0211077,5.36369,0.243902439,474,65,72.76,0.34296336,0.026674825,73.2,23
1252,29,0.0609511,4.37135,0.243902439,1040,68.48,68.34,0.643794668,0.009287647,17.6,23
1314,26,0.0112549,3.77317,0.12195122,2397,65.6,5.08,,,0,23
1599,30,0.268292683,,,4045,71.04,21.87,,,0,23
1771,35,0.0368496,5.96713,0.463414634,1272,70.85,93.8,0.332545885,0.004183663,57.7,23
1832,31,0.0211851,4.19251,0.243902439,1584,58.62,85.1,0.255349239,0.001728129,36.9,23
1836,31,0.170731707,,,1967,66.93,54.84,0.383277578,0.01156682,56.5,23
1888,36,0.463414634,,,576,67.68,59.17,0.283349973,0.014898434,67.9,23
1897,36,0.0193748,5.64684,0.365853659,630,58.44,71.67,0.346177418,0.01877066,88,23
2075,27,0.0144432,3.82277,0.170731707,1637,64.58,66.81,0.262193756,0.009075297,28.2,23
2141,35,0.0522735,6.51749,0.170731707,600,57.67,9.44,0.648949651,0.066667959,44.4,23
2270,34,0.0117148,6.39511,0.268292683,1290,70.88,53.73,0.407729302,0.004155685,20.9,23
2279,32,0.0346964,4.20282,0.390243902,933,70.77,86.16,0.308736052,2.81E-06,0,23
2616,33,0.317073171,,,1056,68.03,36.15,0.196192092,0.005852001,1.3,23
2635,39,0.00806954,3.73121,0.414634146,693,68.08,70.61,0.281524623,0.01780381,46.7,23
2886,41,0.463414634,,,1482,68.69,1.59,0.260453305,0.00296781,77.8,23
3030,35,0.0100819,4.00134,0.292682927,1145,60.7,33.52,0.338803138,0.010529846,61.4,23
60,28,0.0151304,3.81053,0.195121951,3272,70.08,56.4,0.393812894,0.002420645,77.1,22
82,24,0.0105578,2.41217,0.146341463,2157,60.41,96.25,0.301859656,0.006902974,13,22
153,28,0.00600292,3.17816,0.195121951,1473,63.81,9.62,0.305327117,0.014261045,72.2,22
331,28,0.0248303,5.64519,0.170731707,2255,57.11,77.77,0.341806678,0.006244968,24.2,22
415,16,0.0115652,2.62124,0.12195122,1857,64.36,60.15,,,0,22
480,31,0.0116723,4.18683,0.243902439,984,73.38,36.23,0.359826371,0.005689419,77.8,22
653,31,0.0261515,3.77735,0.219512195,1229,67.1,82.39,0.470624745,0.028940263,40.2,22
914,31,0.292682927,,,848,78.38,52.65,0.290565301,0.002571658,74.9,22
920,32,0.0173449,6.56717,0.219512195,524,64.07,28.87,0.322997288,0.004653004,20.8,22
950,25,0.0225908,4.0272,0.219512195,2401,66.91,66.57,,,34.5,22
1145,32,0.219512195,,,902,68.83,95.9,0.646465815,0.009699844,44.8,22
1300,29,0.0105906,3.64868,0.268292683,1236,71.33,6.73,0.337902198,0.001909214,0.7,22
1354,32,0.0159977,5.1016,0.268292683,643,63.23,37.6,0.528162945,0.010567487,14,22
1357,32,0.0398682,5.65399,0.243902439,997,66.23,0.86,0.395592006,0.042871057,83,22
1452,32,0.00306656,2.68157,0.268292683,1608,74.67,50.32,0.209960873,2.17E-06,0,22
1481,33,0.00798035,4.086,0.243902439,858,67.29,76.57,0.242675997,0.015707811,50,22
1779,33,0.0076895,3.74844,0.317073171,4320,67.77,66.57,0.367089367,0.031183876,69.5,22
2016,34,0.365853659,,,1316,66.97,25.68,0.441827286,0.001907008,54.4,22
2111,26,0.0115419,3.7164,0.341463415,2316,75.2,13.16,,,51,22
2206,35,0.00491182,3.80915,0.365853659,1939,68.3,76.38,0.197149591,0.004112291,61.3,22
2214,34,0.0171582,4.5404,0.414634146,1642,73.91,32.85,0.348001004,0.013400952,45.4,22
2244,35,0.0218863,5.28334,0.292682927,2943,75.59,3.68,0.464914003,0.003076423,60.2,22
2362,28,0.00762233,3.04416,0.195121951,1410,67.74,28.77,0.264054296,0.006589377,76.7,22
2536,31,0.146341463,,,1071,67.3,7.74,0.291560586,0.002823861,37.6,22
2537,28,0.0285188,3.06301,0.243902439,1281,66.93,83.11,0.466239713,0.00645555,0.85,22
2764,39,0.268292683,,,765,62.92,69.54,0.225172812,0.015111295,84.9,22
2822,25,0.0345962,5.1901,0.170731707,1696,70.46,74.39,0.454589036,0.001595322,27.8,22
2845,10,0.0480415,2.07605,0.073170732,1959,66,22.86,0.552243938,0.000810384,0,22
17,28,0.011143,3.05523,0.195121951,1008,61.27,82.89,0.195109995,0.007476601,28.6,21
93,28,0.0110312,4.19843,0.195121951,1805,73.88,79.44,0.342721005,0.009431706,25.9,21
139,11,0.0193766,1.40863,0.048780488,3486,60.9,33.35,0.36913834,2.12E-06,0,21
200,29,0.00536336,2.93255,0.170731707,1116,58.93,91.12,0.223689432,0.004561462,45.6,21
705,31,0.0164283,4.17214,0.268292683,1290,68.14,37.24,0.303263741,0.00148201,4.65,21
747,28,0.12195122,,,1689,72.19,22.81,0.390639763,0.001088955,0,21
755,30,0.0153019,4.82601,0.317073171,2805,72.57,0.01,0.381399155,0.023424263,87.2,21
848,32,0.0398294,4.59224,0.243902439,1851,66.37,45.35,0.609290962,0.038353227,77.4,21
1160,33,0.243902439,,,1113,71.52,7.82,0.731068973,0.010325988,40.8,21
1392,33,0.0427758,6.07678,0.146341463,563,56.1,54.56,0.370827875,0.004299556,35.5,21
1419,34,0.0387,6.10255,0.317073171,738,75.66,75.26,0.648956649,0.017992591,22.9,21
1436,32,0.010083,3.14829,0.146341463,681,62.63,78.84,0.281745141,0.00604426,32.1,21
1621,34,0.011174,3.95635,0.170731707,524,62.61,97.36,0.335441831,0.016242738,30.2,21
1984,35,0.00532218,3.93151,0.219512195,768,63.12,92.37,0.184498653,0.013254598,67.7,21
1991,37,0.0145956,4.76507,0.463414634,1030,72.34,90.83,0.434357236,0.009194704,48,21
2253,36,0.027655,5.05852,0.292682927,1869,69.06,0,0.590147534,0.034217216,48.1,21
2340,24,0.018017,3.81439,0.097560976,3453,66.82,6.52,0.382537725,0.002678843,58.7,21
2679,31,0.0160023,4.00003,0.195121951,613,61.27,93.89,0.373858413,0.00815738,55,21
2784,32,0.0289621,4.02704,0.268292683,1620,65.57,77.19,0.291775586,0.000506582,0,21
2999,41,0.00735056,3.39013,0.463414634,1137,67.28,93.11,0.240105166,2.51E-06,0,21
3065,40,0.0172287,5.60218,0.512195122,1644,70.72,35.28,0.319066557,0.034030961,32.1,21
125,27,0.0120723,4.29859,0.12195122,781,60.24,82.4,0.450067088,2.75E-06,0,20
387,28,0.0232651,6.00013,0.243902439,696,63.73,31.73,0.487923995,0.015268336,61,20
390,12,0.152984,2.09926,0.073170732,2145,76.82,75.51,0.867858096,0.003681618,32.6,20
694,32,0.0108868,4.66311,0.341463415,1410,72.7,10.82,0.335727572,0.00592316,1.3,20
734,31,0.00606428,3.81935,0.195121951,1314,74.07,52.45,0.171424291,0.002718756,4.5,20
984,28,0.0336022,6.27288,0.219512195,1794,57.19,74.73,0.006457637,0.004737545,57,20
1185,22,0.146341463,,,1101,68.05,21.05,0.399793909,0.004178104,3.05,20
1418,29,0.00992124,4.29591,0.170731707,1676,65.96,38.56,,,6.4,20
1705,33,0.146341463,,,893,62.84,96.01,0.370692929,0.011981996,61,20
1834,35,0.0121979,4.55959,0.317073171,1686,73.39,82.96,0.372007985,0.005303734,36.7,20
1903,34,0.0227693,5.44012,0.195121951,1468,65.39,66.98,0.352031743,0.017882995,44.1,20
1948,33,0.00544663,5.37616,0.268292683,1271,72.06,79.79,0.376815896,0.006492443,36.1,20
2023,32,0.0204505,6.5233,0.146341463,1503,60.23,12.09,0.474550817,2.34E-06,0,20
2173,33,0.0176997,4.22632,0.268292683,2422,66,45.84,0.41836887,0.012274462,60.1,20
2446,27,0.0222475,5.35671,0.195121951,887,64.56,79.66,0.483601392,0.005825268,33.5,20
2480,34,0.317073171,,,784,68.64,28.63,0.343117319,0.004650096,49.5,20
2554,28,0.0107971,4.06914,0.219512195,2349,62.74,4.21,0.398621791,0.004426544,80.6,20
2840,11,0.00803577,1.51599,0.12195122,2609,74.8,97.92,0.316305525,0.006135137,9.55,20
2951,22,0.0144294,2.79601,0.243902439,1218,69.1,40,0.436600438,2.07E-06,0,20
3078,28,0.0147118,4.44554,0.243902439,3495,68.85,6.5,0.354274851,0.009740192,8.75,20
198,30,0.0193402,5.74414,0.268292683,728,69.86,44.96,0.440269086,0.030080724,73,19
283,27,0.0158284,4.15871,0.243902439,2799,68.8,76.67,0.581969331,2.04E-06,0,19
444,30,0.00938742,3.03113,0.195121951,759,68,98.56,0.246605523,0.005348648,11.7,19
464,28,0.12195122,,,632,62.04,65.87,0.303454888,0.004314246,22.6,19
559,27,0.0367837,2.76537,0.195121951,969,70.44,11.22,0.539862786,0.007992968,58,19
639,30,0.0120187,3.66792,0.292682927,1297,74.18,94.48,0.364728746,0.005832968,66.5,19
805,26,0.00802295,3.76278,0.195121951,3066,75.5,27.98,0.277025945,0.006754738,49,19
895,13,0.0201882,2.13246,0.097560976,1317,51.42,46.08,0.328359721,0.04231016,70.9,19
958,26,0.00424797,2.67176,0.170731707,822,68.92,80.29,0.247704397,0.008390603,79.9,19
1174,32,0.292682927,,,615,67.87,3.22,0.357277994,0.002000026,62.2,19
1181,29,0.00768427,4.0877,0.219512195,1528,70.52,95.23,0.245113813,0.013559574,6.25,19
1217,31,0.00613857,3.56116,0.292682927,1360,76.53,72.01,0.263535493,0.000866021,0,19
1369,33,0.0053364,3.88081,0.243902439,1458,65.81,85.82,0.236131984,0.009146793,8.65,19
1417,35,0.243902439,,,1057,61.21,15.77,0.31856093,0.00599945,45.9,19
1424,32,0.243902439,,,564,59.87,62.84,0.337241841,0.001811403,0,19
1484,33,0.243902439,,,2403,71.16,15.13,0.393850126,0.012530534,83.7,19
1769,17,0.0278682,2.34371,0.097560976,2990,71.44,28.25,0.580450663,0.00209365,42.9,19
1849,28,0.0513498,3.91057,0.195121951,2039,69.81,93.94,0.625244533,0.009572903,82,19
2139,38,0.0217693,5.00718,0.414634146,1185,71.56,97.96,0.332736812,0.005187858,47,19
2144,37,0.0171825,4.82076,0.243902439,1251,69.11,34.16,0.3057524,0.00687944,20.4,19
2234,30,0.00546906,2.62478,0.219512195,1305,63.07,66.42,0.250729084,0.004455144,18.1,19
2294,10,0.0256647,1.40558,0.073170732,1635,53.89,2.59,,,0,19
2311,25,0.0192079,5.91603,0.170731707,555,58,56.71,0.560510708,0.003214197,10.4,19
2381,37,0.00486505,5.03188,0.487804878,1068,76.57,72.93,0.282300725,0.014608584,37.6,19
2518,27,0.022112,3.7216,0.195121951,2163,73.69,97.94,0.55525487,0.001247298,2.5,19
2531,14,0.0071021,0.968869,0.170731707,954,62.38,51.74,0.165926061,0.10066244,90.3,19
2743,39,0.0163099,5.48058,0.341463415,680,62.03,70.55,0.306444493,0.028813186,38.9,19
2757,26,0.0296813,4.18906,0.292682927,968,62.92,75.36,0.484233633,0.023729468,53.7,19
2985,40,0.031925,6.69283,0.43902439,999,66.95,91.67,0.478662759,0.012513826,27.9,19
3086,28,0.0561608,4.95984,0.12195122,1582,56.85,53.74,0.362396808,0.006064925,52.8,19
195,30,0.0192431,3.61145,0.292682927,1011,67.54,78.41,0.373287995,0.002312357,27.5,18
349,26,0.00991413,3.27065,0.170731707,1648,69.83,72.58,0.362692713,0.001660197,62.6,18
411,31,0.0274688,6.02802,0.292682927,820,69.31,94.15,0.529629582,0.00544272,64.6,18
706,30,0.023688,4.24866,0.243902439,591,65.75,93.02,0.411822751,0.003405037,15.7,18
1132,31,0.0289638,4.81079,0.292682927,957,65.24,89.64,0.450287308,2.64E-06,0,18
1381,33,0.0195603,4.61174,0.195121951,624,61.03,52.15,0.277935914,0.007816599,82,18
1396,32,0.00575609,4.64635,0.292682927,793,68.6,1.55,0.373250001,0.00670844,2.5,18
1931,34,0.0141128,6.40851,0.195121951,796,57.97,69.23,0.420346172,0.035214571,12.4,18
1943,34,0.00379758,3.76708,0.317073171,1050,64.16,36.89,0.271624984,0.006977221,40.2,18
2280,34,0.0121396,4.71407,0.268292683,1840,67.39,21.23,0.282403651,0.006490507,56.2,18
2631,39,0.0210932,4.31053,0.43902439,2085,70.84,5.15,0.324731347,0.009914322,21.4,18
3025,31,0.0107066,2.60517,0.317073171,1153,67.6,92.7,0.201758723,2.65E-06,0,18
131,26,0.0149636,4.65789,0.146341463,2006,64.46,18.83,0.485153563,2.22E-06,0,17
224,28,0.0168045,4.15429,0.195121951,1498,69.62,27.03,0.413933338,0.006682222,65.1,17
245,29,0.0475397,5.70644,0.268292683,1127,71.7,41.17,0.677165999,2.91E-06,0,17
325,17,0.157889,3.62328,0.073170732,2445,63.8,77.97,0.407989397,0.012151103,18.8,17
466,30,0.0103117,3.84689,0.268292683,1720,74.04,4.07,0.258939393,0.002667941,13.4,17
495,28,0.00905156,3.30407,0.146341463,1341,66.73,68.22,0.259813246,0.004776434,59.3,17
650,30,0.0251665,4.50598,0.243902439,859,68.61,59.17,0.593496885,0.010370644,59.1,17
691,32,0.00923767,4.38137,0.292682927,1564,73.73,98.36,0.359389342,0.004453683,62.3,17
1270,32,0.00801657,2.94129,0.268292683,3189,68.83,90.04,0.257300233,0.000720526,77,17
1304,29,0.00701916,2.34992,0.268292683,1467,68.61,47.26,0.233886241,0.009097454,54.6,17
1421,31,0.0131676,5.47266,0.170731707,1734,65.62,91.46,0.332894843,0.011167356,56.8,17
1470,26,0.170731707,,,612,62.44,80.78,0.223717022,0.014239756,76.7,17
1745,35,0.219512195,,,681,58.61,77.64,1.021581935,2.76E-06,0,17
2110,26,0.0100611,4.03169,0.146341463,1064,60.56,59.43,0.281435828,0.009392065,46.8,17
2170,35,0.954683,12.2391,0.292682927,644,60.91,59.26,0.016230346,0.009058584,77.8,17
2376,36,0.05519,5.49548,0.414634146,762,67.29,98.27,0.326949007,0.003217196,33.7,17
2437,36,0.0395524,6.80746,0.341463415,843,72.38,58.28,0.61635352,0.020708697,10.7,17
2686,36,0.0081196,4.65862,0.317073171,1664,68.03,69.65,0.295465916,0.004063957,38.9,17
2723,27,0.0260044,4.44619,0.195121951,1138,65.12,91.49,0.496221843,0.004458106,0,17
2863,35,0.0128793,4.71511,0.317073171,2783,63.38,3.44,0.323041879,0.006324348,62.5,17
2921,41,0.0157243,5.508,0.536585366,1290,72.08,15.36,0.272733767,0.000624283,0,17
2941,32,0.0548733,4.93761,0.317073171,1764,68.48,45.7,0.370944722,0.003629987,65,17
102,28,0.0134322,4.08129,0.12195122,420,61.19,97.85,0.324955503,2.08E-06,0,16
220,29,0.0480581,4.28776,0.243902439,2463,68.15,84.24,0.628317968,2.07E-06,0,16
565,30,0.00331293,2.92885,0.292682927,2160,69.68,84.07,0.221762929,0.001531856,0,16
840,31,0.00995619,5.12841,0.243902439,1425,73.62,54.56,0.349420859,0.014942016,36,16
878,30,0.0108068,4.93224,0.268292683,1632,68.86,17.44,,,0,16
1267,30,0.0206738,4.16734,0.195121951,2058,65.14,0.09,0.605773099,2.38E-06,0,16
1305,30,0.0215257,4.64905,0.243902439,1599,70.21,79.28,0.376679305,0.008087095,65.1,16
1622,34,0.0191037,4.83806,0.170731707,432,58.28,36.77,0.287794016,0.017827597,34.8,16
1718,35,0.00486127,3.06919,0.341463415,2271,78.24,45.79,0.247106315,0.005889701,34.8,16
1762,18,0.0209241,3.05269,0.048780488,1338,43.38,40.75,0.387226625,0.035206645,76.2,16
1780,34,0.292682927,,,1446,69.66,76.79,0.346804461,2.17E-06,0,16
1806,33,0.0293002,5.55602,0.317073171,1576,70.9,82.26,0.539721548,0.006498173,46.8,16
1970,33,0.00350423,3.43417,0.268292683,1170,69.32,89.22,0.188692202,0.008490889,77.3,16
1985,35,0.0183223,4.8932,0.219512195,1154,66.62,37.59,0.437565252,0.012947471,35.9,16
2012,31,0.0116828,3.95824,0.243902439,6114,67.24,60.13,0.321108186,0.004809969,67.4,16
2055,36,0.0716927,6.62182,0.390243902,915,69.86,5.68,0.301551324,2.09E-06,0,16
2273,28,0.219512195,,,2229,66.7,94.08,0.595050255,0.002085168,20.1,16
2450,37,0.0237568,4.71863,0.341463415,603,61.44,70.44,0.361448555,0.00081116,0,16
2861,32,0.00536351,2.9181,0.292682927,2328,61.35,0.66,0.235573817,0.014445566,44.5,16
2,26,0.02236,3.48367,0.170731707,1570,64.33,96.41,0.395420619,0.003689195,31.6,15
9,28,0.0232072,5.63343,0.170731707,1239,67.62,29.04,0.448874965,0.007637414,65.5,15
43,26,0.0179183,4.50838,0.146341463,2134,66.08,0.06,0.521003649,0.006700681,19.4,15
190,30,0.0132802,3.33551,0.243902439,1509,64.29,97.24,0.265988844,0.011131072,72.2,15
453,29,0.0230483,4.1274,0.243902439,1608,65.52,34.21,0.475186171,0.01314141,62.6,15
461,22,0.00891202,3.17585,0.195121951,1488,71.9,7.94,,,0,15
613,27,0.0103214,3.97636,0.268292683,976,68.08,30.29,,,4.85,15
642,29,0.049814,6.0169,0.219512195,873,63.07,28.51,0.59505552,0.012217309,7.95,15
725,26,0.025252,3.51292,0.195121951,1211,65.13,26.82,0.499825171,0.012431746,48.5,15
892,31,0.00615556,3.83621,0.317073171,1317,64.24,63.17,0.341356647,0.006112447,31.9,15
941,30,0.195121951,,,687,70.75,82.68,0.334449879,0.010820372,63.5,15
1133,33,0.0186255,4.4595,0.341463415,741,68.19,44.6,0.300369669,0.005774215,29.5,15
1454,31,0.0500145,5.9341,0.12195122,360,55.1,53.56,0.497580262,0.009918944,42.7,15
1465,32,0.0283374,5.45902,0.243902439,1383,73.63,0.16,0.529194884,0.005562021,78.3,15
1547,34,0.0161521,4.94282,0.292682927,624,65.56,62.16,0.444739503,0.000249733,0,15
1645,32,0.0242402,4.93203,0.219512195,1320,70,46.16,0.341568913,0.000952577,0,15
1711,25,0.0112808,3.72098,0.12195122,2361,62.13,32.92,0.304522069,0.001992954,46.6,15
1861,30,0.0112119,2.98843,0.12195122,1338,61.72,79.58,0.189108478,0.003693677,7.4,15
2077,33,0.019923,8.67896,0.243902439,1101,62.35,31.62,,,0,15
2151,36,0.268292683,,,721,66,15.86,0.475123195,0.001736375,46.6,15
2825,34,0.243902439,,,1267,56.97,11.06,0.2540501,0.007508122,74.4,15
2923,20,0.00272931,1.81958,0.195121951,1572,80,97.49,0.228557432,0.003812973,44.2,15
83,26,0.0332805,3.49543,0.146341463,1581,68.25,71.52,0.64269391,2.11E-06,0,14
163,29,0.015688,4.08391,0.219512195,846,64.59,98.43,0.34903407,0.025241652,76.8,14
403,31,0.0150851,5.39539,0.243902439,2093,72.1,53.76,0.44445255,0.008771613,73.2,14
429,31,0.015116,3.96577,0.292682927,741,69.97,87.86,0.380219557,0.005050406,3.6,14
